system,history_id,history_step,bus,A_star,J_star,second_amplitude,gap_best_second
ieee9,140,1,7,0.05,0.9000000000000001,0.075,0.0
ieee9,140,1,8,0.05,0.9000000000000001,0.075,0.0
ieee9,141,1,0,0.075,0.9000000000000001,0.1,0.0
ieee9,141,1,1,0.05,0.9000000000000001,0.075,0.0
ieee9,141,1,2,0.05,0.9000000000000001,0.075,0.0
ieee9,141,1,3,0.05,0.9000000000000001,0.075,0.0
ieee9,141,1,4,0.05,0.9000000000000001,0.075,0.0
ieee9,141,1,5,0.05,0.9000000000000001,0.075,0.0
ieee9,141,1,6,0.05,0.9000000000000001,0.075,0.0
ieee9,141,1,7,0.05,0.9000000000000001,0.075,0.0
ieee9,141,1,8,0.05,0.9000000000000001,0.075,0.0
ieee9,142,1,0,0.3,1.0100000000000002,0.2,0.010000000000000009
ieee9,142,1,1,0.075,0.9562500000000002,0.1,0.0
ieee9,142,1,2,0.05,0.9562500000000002,0.075,0.0
ieee9,142,1,3,0.05,0.9337500000000001,0.2,0.0025000000000000577
ieee9,142,1,4,0.05,0.9837500000000001,0.075,0.0
ieee9,142,1,5,0.3,0.9925000000000002,0.1,0.006250000000000089
ieee9,142,1,6,0.05,0.9700000000000002,0.075,0.0012499999999999734
ieee9,142,1,7,0.3,0.9912500000000002,0.2,0.018750000000000044
ieee9,142,1,8,0.1,0.9912500000000002,0.15,0.0
ieee9,143,1,0,0.2,0.9000000000000001,0.3,0.0
ieee9,143,1,1,0.05,0.9000000000000001,0.075,0.0
ieee9,143,1,2,0.05,0.9000000000000001,0.075,0.0
ieee9,143,1,3,0.05,0.9000000000000001,0.075,0.0
ieee9,143,1,4,0.05,0.9000000000000001,0.075,0.0
ieee9,143,1,5,0.05,0.9000000000000001,0.075,0.0
ieee9,143,1,6,0.05,0.9000000000000001,0.075,0.0
ieee9,143,1,7,0.05,0.9000000000000001,0.075,0.0
ieee9,143,1,8,0.05,0.9000000000000001,0.075,0.0
ieee9,144,1,0,0.075,0.9000000000000001,0.1,0.0
ieee9,144,1,1,0.05,0.9000000000000001,0.075,0.0
ieee9,144,1,2,0.05,0.9000000000000001,0.075,0.0
ieee9,144,1,3,0.05,0.9000000000000001,0.075,0.0
ieee9,144,1,4,0.05,0.9000000000000001,0.075,0.0
ieee9,144,1,5,0.05,0.9000000000000001,0.075,0.0
ieee9,144,1,6,0.05,0.9000000000000001,0.075,0.0
ieee9,144,1,7,0.05,0.9000000000000001,0.075,0.0
ieee9,144,1,8,0.05,0.9000000000000001,0.075,0.0
ieee9,145,1,0,0.15,0.9150000000000001,0.2,0.0012500000000000844
ieee9,145,1,1,0.3,0.90375,0.2,0.0025000000000001688
ieee9,145,1,2,0.05,0.9112500000000001,0.075,0.0
ieee9,145,1,3,0.05,0.9012500000000001,0.075,0.0
ieee9,145,1,4,0.05,0.9175000000000002,0.075,0.0
ieee9,145,1,5,0.3,0.9075000000000002,0.05,0.008750000000000036
ieee9,145,1,6,0.05,0.9462500000000003,0.075,0.0
ieee9,145,1,7,0.3,0.9137500000000002,0.05,0.0012499999999999734
ieee9,145,1,8,0.05,0.9262500000000002,0.15,0.0
ieee9,146,1,0,0.3,0.9087500000000002,0.2,0.003750000000000031
ieee9,146,1,1,0.3,0.9300000000000002,0.2,0.003750000000000031
ieee9,146,1,2,0.05,0.9187500000000002,0.075,0.0
ieee9,146,1,3,0.05,0.9062500000000002,0.075,0.0
ieee9,146,1,4,0.05,0.9450000000000002,0.075,0.0
ieee9,146,1,5,0.3,0.9112500000000001,0.2,0.01375000000000004
ieee9,146,1,6,0.05,0.9500000000000002,0.075,0.0024999999999999467
ieee9,146,1,7,0.3,0.9437500000000001,0.15,0.01000000000000012
ieee9,146,1,8,0.15,0.9175000000000001,0.2,0.0
ieee9,147,1,0,0.075,0.9000000000000001,0.1,0.0
ieee9,147,1,1,0.05,0.9000000000000001,0.075,0.0
ieee9,147,1,2,0.05,0.9000000000000001,0.075,0.0
ieee9,147,1,3,0.05,0.9000000000000001,0.075,0.0
ieee9,147,1,4,0.05,0.9000000000000001,0.075,0.0
ieee9,147,1,5,0.05,0.9000000000000001,0.075,0.0
ieee9,147,1,6,0.05,0.9000000000000001,0.075,0.0
ieee9,147,1,7,0.05,0.9000000000000001,0.075,0.0
ieee9,147,1,8,0.05,0.9000000000000001,0.075,0.0
ieee9,148,1,0,0.15,0.9000000000000001,0.3,0.11250000000000004
ieee9,148,1,1,0.05,0.9250000000000002,0.075,0.0
ieee9,148,1,2,0.05,0.9875,0.075,0.0
ieee9,148,1,3,0.05,0.925,0.075,0.0
ieee9,148,1,4,0.05,0.9625000000000001,0.075,0.0
ieee9,148,1,5,0.05,1.0250000000000001,0.075,0.0
ieee9,148,1,6,0.3,0.9000000000000001,0.05,0.17500000000000004
ieee9,148,1,7,0.05,0.9625000000000001,0.075,0.0
ieee9,148,1,8,0.1,1.1250000000000002,0.05,0.012499999999999956
ieee9,149,1,0,0.2,1.1125000000000003,0.15,0.029999999999999805
ieee9,149,1,1,0.3,0.9362500000000001,0.15,0.0050000000000000044
ieee9,149,1,2,0.2,1.0637500000000002,0.3,0.0012499999999999734
ieee9,149,1,3,0.05,0.9237500000000001,0.075,0.0
ieee9,149,1,4,0.05,0.9887500000000001,0.075,0.0
ieee9,149,1,5,0.3,1.0562500000000001,0.2,0.03499999999999992
ieee9,149,1,6,0.2,1.0175,0.05,2.220446049250313e-16
ieee9,149,1,7,0.3,0.9450000000000001,0.05,0.016250000000000098
ieee9,149,1,8,0.075,0.94625,0.1,0.0
ieee9,150,1,0,0.3,0.9000000000000001,0.2,0.0012499999999999734
ieee9,150,1,1,0.05,0.9000000000000001,0.075,0.0
ieee9,150,1,2,0.05,0.9000000000000001,0.075,0.0
ieee9,150,1,3,0.05,0.9012500000000001,0.075,0.0
ieee9,150,1,4,0.05,0.90375,0.075,0.0
ieee9,150,1,5,0.15,0.9000000000000001,0.05,0.0024999999999999467
ieee9,150,1,6,0.05,0.9000000000000001,0.075,0.0
ieee9,150,1,7,0.05,0.9000000000000001,0.075,0.0
ieee9,150,1,8,0.05,0.9000000000000001,0.075,0.0
ieee9,151,1,0,0.15,0.9287500000000002,0.2,0.00374999999999992
ieee9,151,1,1,0.1,0.9162500000000001,0.15,0.0
ieee9,151,1,2,0.05,0.9162500000000002,0.075,0.0
ieee9,151,1,3,0.05,0.9100000000000001,0.075,0.0
ieee9,151,1,4,0.05,0.9400000000000002,0.075,0.0
ieee9,151,1,5,0.3,0.9175000000000002,0.2,0.013749999999999929
ieee9,151,1,6,0.05,0.9562500000000002,0.075,0.0025000000000000577
ieee9,151,1,7,0.3,0.9312500000000001,0.2,0.0050000000000000044
ieee9,151,1,8,0.05,0.9300000000000002,0.075,0.00374999999999992
ieee9,152,1,0,0.075,0.9562500000000003,0.1,0.0024999999999999467
ieee9,152,1,1,0.2,0.9250000000000002,0.3,0.0
ieee9,152,1,2,0.15,0.9187500000000002,0.2,0.0
ieee9,152,1,3,0.15,0.9187500000000002,0.05,0.0012499999999999734
ieee9,152,1,4,0.3,0.9512500000000002,0.05,0.0012499999999999734
ieee9,152,1,5,0.3,0.9412500000000001,0.05,0.003750000000000031
ieee9,152,1,6,0.05,0.9412500000000001,0.075,0.0
ieee9,152,1,7,0.3,0.9587500000000002,0.05,0.012499999999999956
ieee9,152,1,8,0.075,0.9550000000000002,0.1,0.0
ieee9,153,1,0,0.075,0.9000000000000001,0.1,0.0
ieee9,153,1,1,0.05,0.9000000000000001,0.075,0.0
ieee9,153,1,2,0.05,0.9000000000000001,0.075,0.0
ieee9,153,1,3,0.05,0.9000000000000001,0.075,0.0
ieee9,153,1,4,0.05,0.9000000000000001,0.075,0.0
ieee9,153,1,5,0.05,0.9000000000000001,0.075,0.0
ieee9,153,1,6,0.05,0.9000000000000001,0.075,0.0
ieee9,153,1,7,0.05,0.9000000000000001,0.075,0.0
ieee9,153,1,8,0.05,0.9000000000000001,0.075,0.0
ieee9,154,1,0,0.075,0.9000000000000001,0.1,0.0
ieee9,154,1,1,0.05,0.9000000000000001,0.075,0.0
ieee9,154,1,2,0.05,0.9000000000000001,0.075,0.0
ieee9,154,1,3,0.05,0.9000000000000001,0.075,0.0
ieee9,154,1,4,0.05,0.9000000000000001,0.075,0.0
ieee9,154,1,5,0.05,0.9000000000000001,0.075,0.0
ieee9,154,1,6,0.05,0.9000000000000001,0.075,0.0
ieee9,154,1,7,0.05,0.9000000000000001,0.075,0.0
ieee9,154,1,8,0.05,0.9000000000000001,0.075,0.0
ieee9,155,1,0,0.075,0.9000000000000001,0.1,0.0
ieee9,155,1,1,0.05,0.9000000000000001,0.075,0.0
ieee9,155,1,2,0.05,0.9000000000000001,0.075,0.0
ieee9,155,1,3,0.05,0.9000000000000001,0.075,0.0
ieee9,155,1,4,0.05,0.9000000000000001,0.075,0.0
ieee9,155,1,5,0.05,0.9000000000000001,0.075,0.0
ieee9,155,1,6,0.05,0.9000000000000001,0.075,0.0
ieee9,155,1,7,0.05,0.9000000000000001,0.075,0.0
ieee9,155,1,8,0.05,0.9000000000000001,0.075,0.0
ieee9,156,1,0,0.075,0.9000000000000001,0.1,0.0
ieee9,156,1,1,0.05,0.9000000000000001,0.075,0.0
ieee9,156,1,2,0.05,0.9000000000000001,0.075,0.0
ieee9,156,1,3,0.05,0.9000000000000001,0.075,0.0
ieee9,156,1,4,0.05,0.9000000000000001,0.075,0.0
ieee9,156,1,5,0.05,0.9000000000000001,0.075,0.0
ieee9,156,1,6,0.05,0.9000000000000001,0.075,0.0
ieee9,156,1,7,0.05,0.9000000000000001,0.075,0.0
ieee9,156,1,8,0.05,0.9000000000000001,0.075,0.0
ieee9,157,1,0,0.075,0.9000000000000001,0.1,0.0
ieee9,157,1,1,0.05,0.9000000000000001,0.075,0.0
ieee9,157,1,2,0.05,0.9000000000000001,0.075,0.0
ieee9,157,1,3,0.05,0.9000000000000001,0.075,0.0
ieee9,157,1,4,0.05,0.9000000000000001,0.075,0.0
ieee9,157,1,5,0.05,0.9000000000000001,0.075,0.0
ieee9,157,1,6,0.05,0.9000000000000001,0.075,0.0
ieee9,157,1,7,0.05,0.9000000000000001,0.075,0.0
ieee9,157,1,8,0.05,0.9000000000000001,0.075,0.0
ieee9,158,1,0,0.075,0.9000000000000001,0.1,0.0
ieee9,158,1,1,0.05,0.9000000000000001,0.075,0.0
ieee9,158,1,2,0.05,0.9000000000000001,0.075,0.0
ieee9,158,1,3,0.05,0.9000000000000001,0.075,0.0
ieee9,158,1,4,0.05,0.9000000000000001,0.075,0.0
ieee9,158,1,5,0.05,0.9000000000000001,0.075,0.0
ieee9,158,1,6,0.05,0.9000000000000001,0.075,0.0
ieee9,158,1,7,0.05,0.9000000000000001,0.075,0.0
ieee9,158,1,8,0.05,0.9000000000000001,0.075,0.0
ieee9,159,1,0,0.075,0.9000000000000001,0.1,0.0
ieee9,159,1,1,0.05,0.9000000000000001,0.075,0.0
ieee9,159,1,2,0.05,0.9000000000000001,0.075,0.0
ieee9,159,1,3,0.05,0.9000000000000001,0.075,0.0
ieee9,159,1,4,0.05,0.9000000000000001,0.075,0.0
ieee9,159,1,5,0.05,0.9000000000000001,0.075,0.0
ieee9,159,1,6,0.05,0.9000000000000001,0.075,0.0
ieee9,159,1,7,0.05,0.9000000000000001,0.075,0.0
ieee9,159,1,8,0.05,0.9000000000000001,0.075,0.0
ieee9,160,1,0,0.075,0.9000000000000001,0.1,0.0
ieee9,160,1,1,0.05,0.9000000000000001,0.075,0.0
ieee9,160,1,2,0.05,0.9000000000000001,0.075,0.0
ieee9,160,1,3,0.05,0.9000000000000001,0.075,0.0
ieee9,160,1,4,0.05,0.9000000000000001,0.075,0.0
ieee9,160,1,5,0.05,0.9000000000000001,0.075,0.0
ieee9,160,1,6,0.05,0.9000000000000001,0.075,0.0
ieee9,160,1,7,0.05,0.9000000000000001,0.075,0.0
ieee9,160,1,8,0.05,0.9000000000000001,0.075,0.0
ieee9,161,1,0,0.3,0.9000000000000001,0.075,0.0024999999999999467
ieee9,161,1,1,0.3,0.9000000000000001,0.05,0.0024999999999999467
ieee9,161,1,2,0.05,0.9000000000000001,0.075,0.0
ieee9,161,1,3,0.05,0.9012500000000001,0.075,0.0
ieee9,161,1,4,0.05,0.9000000000000001,0.075,0.0
ieee9,161,1,5,0.15,0.9000000000000001,0.1,0.0024999999999999467
ieee9,161,1,6,0.05,0.9000000000000001,0.075,0.0
ieee9,161,1,7,0.05,0.9000000000000001,0.075,0.0
ieee9,161,1,8,0.05,0.9000000000000001,0.075,0.0
ieee9,162,1,0,0.075,0.9000000000000001,0.1,0.0
ieee9,162,1,1,0.05,0.9000000000000001,0.075,0.0
ieee9,162,1,2,0.05,0.9000000000000001,0.075,0.0
ieee9,162,1,3,0.05,0.9000000000000001,0.075,0.0
ieee9,162,1,4,0.05,0.9000000000000001,0.075,0.0
ieee9,162,1,5,0.05,0.9000000000000001,0.075,0.0
ieee9,162,1,6,0.05,0.9000000000000001,0.075,0.0
ieee9,162,1,7,0.05,0.9000000000000001,0.075,0.0
ieee9,162,1,8,0.05,0.9000000000000001,0.075,0.0
ieee9,163,1,0,0.2,0.9000000000000001,0.3,0.006249999999999978
ieee9,163,1,1,0.3,0.9125000000000001,0.05,0.03125
ieee9,163,1,2,0.3,0.9375000000000002,0.2,0.012499999999999956
ieee9,163,1,3,0.05,0.9000000000000001,0.075,0.0
ieee9,163,1,4,0.05,0.9187500000000002,0.075,0.0
ieee9,163,1,5,0.05,0.9000000000000001,0.075,0.0
ieee9,163,1,6,0.2,0.9000000000000001,0.3,0.0
ieee9,163,1,7,0.15,0.9000000000000001,0.2,0.0
ieee9,163,1,8,0.05,0.9000000000000001,0.075,0.0
ieee9,164,1,0,0.075,0.9000000000000001,0.1,0.0
ieee9,164,1,1,0.05,0.9000000000000001,0.075,0.0
ieee9,164,1,2,0.05,0.9000000000000001,0.075,0.0
ieee9,164,1,3,0.05,0.9000000000000001,0.075,0.0
ieee9,164,1,4,0.05,0.9000000000000001,0.075,0.0
ieee9,164,1,5,0.05,0.9000000000000001,0.075,0.0
ieee9,164,1,6,0.05,0.9000000000000001,0.075,0.0
ieee9,164,1,7,0.05,0.9000000000000001,0.075,0.0
ieee9,164,1,8,0.05,0.9000000000000001,0.075,0.0
ieee9,165,1,0,0.075,0.9000000000000001,0.1,0.0
ieee9,165,1,1,0.05,0.9000000000000001,0.075,0.0
ieee9,165,1,2,0.05,0.9000000000000001,0.075,0.0
ieee9,165,1,3,0.05,0.9000000000000001,0.075,0.0
ieee9,165,1,4,0.05,0.9000000000000001,0.075,0.0
ieee9,165,1,5,0.05,0.9000000000000001,0.075,0.0
ieee9,165,1,6,0.05,0.9000000000000001,0.075,0.0
ieee9,165,1,7,0.05,0.9000000000000001,0.075,0.0
ieee9,165,1,8,0.05,0.9000000000000001,0.075,0.0
ieee9,166,1,0,0.3,1.0037500000000001,0.2,0.011249999999999982
ieee9,166,1,1,0.3,0.9412500000000001,0.1,0.0012499999999999734
ieee9,166,1,2,0.2,0.9725000000000001,0.15,0.0024999999999999467
ieee9,166,1,3,0.1,0.9162500000000001,0.15,0.0
ieee9,166,1,4,0.15,0.9837500000000001,0.2,0.0
ieee9,166,1,5,0.3,0.9737500000000002,0.15,0.012500000000000067
ieee9,166,1,6,0.05,0.9925,0.075,0.0025000000000000577
ieee9,166,1,7,0.3,0.9637500000000001,0.1,0.040000000000000036
ieee9,166,1,8,0.075,0.9712500000000002,0.1,0.0
ieee9,167,1,0,0.075,0.9000000000000001,0.1,0.0
ieee9,167,1,1,0.05,0.9000000000000001,0.075,0.0
ieee9,167,1,2,0.05,0.9000000000000001,0.075,0.0
ieee9,167,1,3,0.05,0.9000000000000001,0.075,0.0
ieee9,167,1,4,0.05,0.9000000000000001,0.075,0.0
ieee9,167,1,5,0.05,0.9000000000000001,0.075,0.0
ieee9,167,1,6,0.05,0.9000000000000001,0.075,0.0
ieee9,167,1,7,0.05,0.9000000000000001,0.075,0.0
ieee9,167,1,8,0.05,0.9000000000000001,0.075,0.0
ieee9,168,1,0,0.075,0.9000000000000001,0.1,0.0
ieee9,168,1,1,0.05,0.9000000000000001,0.075,0.0
ieee9,168,1,2,0.05,0.9000000000000001,0.075,0.0
ieee9,168,1,3,0.05,0.9000000000000001,0.075,0.0
ieee9,168,1,4,0.05,0.9000000000000001,0.075,0.0
ieee9,168,1,5,0.05,0.9000000000000001,0.075,0.0
ieee9,168,1,6,0.05,0.9000000000000001,0.075,0.0
ieee9,168,1,7,0.05,0.9000000000000001,0.075,0.0
ieee9,168,1,8,0.05,0.9000000000000001,0.075,0.0
ieee9,169,1,0,0.2,0.9200000000000002,0.075,0.006249999999999978
ieee9,169,1,1,0.3,0.90375,0.1,0.0025000000000001688
ieee9,169,1,2,0.05,0.9225000000000001,0.075,0.0
ieee9,169,1,3,0.05,0.9025000000000001,0.075,0.0
ieee9,169,1,4,0.15,0.9337500000000002,0.2,0.0
ieee9,169,1,5,0.3,0.9150000000000001,0.05,0.0012500000000000844
ieee9,169,1,6,0.05,0.9412500000000001,0.075,0.0012500000000000844
ieee9,169,1,7,0.3,0.9250000000000002,0.2,0.0024999999999999467
ieee9,169,1,8,0.3,0.9225000000000001,0.15,0.0012500000000000844
ieee9,170,1,0,0.3,0.9112500000000001,0.2,0.006250000000000089
ieee9,170,1,1,0.2,0.9325000000000001,0.3,0.0
ieee9,170,1,2,0.05,0.9112500000000001,0.075,0.0
ieee9,170,1,3,0.05,0.9087500000000002,0.075,0.0
ieee9,170,1,4,0.05,0.9462500000000001,0.075,0.0
ieee9,170,1,5,0.3,0.9112500000000001,0.2,0.026250000000000107
ieee9,170,1,6,0.05,0.9562500000000002,0.075,0.0
ieee9,170,1,7,0.3,0.9462500000000001,0.2,0.006250000000000089
ieee9,170,1,8,0.05,0.9237500000000002,0.15,0.0012499999999999734
ieee9,171,1,0,0.075,0.9000000000000001,0.1,0.0
ieee9,171,1,1,0.05,0.9000000000000001,0.075,0.0
ieee9,171,1,2,0.05,0.9000000000000001,0.075,0.0
ieee9,171,1,3,0.05,0.9000000000000001,0.075,0.0
ieee9,171,1,4,0.05,0.9000000000000001,0.075,0.0
ieee9,171,1,5,0.05,0.9000000000000001,0.075,0.0
ieee9,171,1,6,0.05,0.9000000000000001,0.075,0.0
ieee9,171,1,7,0.05,0.9000000000000001,0.075,0.0
ieee9,171,1,8,0.05,0.9000000000000001,0.075,0.0
ieee9,172,1,0,0.075,0.9000000000000001,0.1,0.0
ieee9,172,1,1,0.05,0.9000000000000001,0.075,0.0
ieee9,172,1,2,0.05,0.9000000000000001,0.075,0.0
ieee9,172,1,3,0.05,0.9000000000000001,0.075,0.0
ieee9,172,1,4,0.05,0.9000000000000001,0.075,0.0
ieee9,172,1,5,0.05,0.9000000000000001,0.075,0.0
ieee9,172,1,6,0.05,0.9000000000000001,0.075,0.0
ieee9,172,1,7,0.05,0.9000000000000001,0.075,0.0
ieee9,172,1,8,0.05,0.9000000000000001,0.075,0.0
ieee9,173,1,0,0.2,1.0575,0.3,0.020000000000000018
ieee9,173,1,1,0.2,0.9350000000000002,0.3,0.0
ieee9,173,1,2,0.3,1.0325000000000002,0.2,0.012499999999999956
ieee9,173,1,3,0.3,0.9137500000000002,0.05,0.007499999999999951
ieee9,173,1,4,0.05,1.04125,0.075,0.0
ieee9,173,1,5,0.1,1.0525,0.075,0.0050000000000001155
ieee9,173,1,6,0.05,0.9825000000000002,0.075,0.0
ieee9,173,1,7,0.3,0.9450000000000001,0.05,0.07125000000000004
ieee9,173,1,8,0.05,0.9575000000000001,0.075,0.0
ieee9,174,1,0,0.075,0.9337500000000002,0.1,0.0025000000000000577
ieee9,174,1,1,0.075,0.9212500000000001,0.05,0.0012499999999999734
ieee9,174,1,2,0.05,0.9200000000000002,0.075,0.0
ieee9,174,1,3,0.3,0.9087500000000002,0.05,0.0050000000000000044
ieee9,174,1,4,0.05,0.9500000000000002,0.075,0.0
ieee9,174,1,5,0.05,0.9362500000000002,0.3,0.0
ieee9,174,1,6,0.05,0.9362500000000001,0.075,0.0012500000000000844
ieee9,174,1,7,0.3,0.9462500000000001,0.15,0.0012500000000000844
ieee9,174,1,8,0.3,0.9475000000000002,0.075,0.0012499999999999734
ieee9,175,1,0,0.15,0.9300000000000002,0.2,0.006249999999999978
ieee9,175,1,1,0.3,0.9100000000000001,0.2,0.0012499999999999734
ieee9,175,1,2,0.05,0.9125000000000002,0.075,0.0
ieee9,175,1,3,0.05,0.9075000000000001,0.075,0.0
ieee9,175,1,4,0.05,0.9412500000000001,0.075,0.0
ieee9,175,1,5,0.3,0.9125000000000002,0.2,0.019999999999999907
ieee9,175,1,6,0.05,0.9550000000000002,0.075,0.003750000000000031
ieee9,175,1,7,0.3,0.9300000000000002,0.2,0.012499999999999956
ieee9,175,1,8,0.05,0.9287500000000002,0.075,0.007500000000000062
ieee9,176,1,0,0.2,1.02,0.3,0.0012500000000001954
ieee9,176,1,1,0.3,0.9450000000000002,0.2,0.0012499999999999734
ieee9,176,1,2,0.3,0.9437500000000001,0.15,0.003750000000000142
ieee9,176,1,3,0.075,0.9325000000000001,0.1,0.0
ieee9,176,1,4,0.05,0.9812500000000002,0.075,0.0
ieee9,176,1,5,0.3,0.9900000000000002,0.05,0.013750000000000151
ieee9,176,1,6,0.075,0.9837500000000002,0.1,0.0012500000000000844
ieee9,176,1,7,0.3,0.9550000000000002,0.2,0.03375000000000006
ieee9,176,1,8,0.15,0.9862500000000003,0.2,0.0
ieee9,177,1,0,0.075,0.9000000000000001,0.1,0.0
ieee9,177,1,1,0.05,0.9000000000000001,0.075,0.0
ieee9,177,1,2,0.05,0.9000000000000001,0.075,0.0
ieee9,177,1,3,0.05,0.9000000000000001,0.075,0.0
ieee9,177,1,4,0.05,0.9000000000000001,0.075,0.0
ieee9,177,1,5,0.05,0.9000000000000001,0.075,0.0
ieee9,177,1,6,0.05,0.9000000000000001,0.075,0.0
ieee9,177,1,7,0.05,0.9000000000000001,0.075,0.0
ieee9,177,1,8,0.05,0.9000000000000001,0.075,0.0
ieee9,178,1,0,0.075,0.9000000000000001,0.1,0.0
ieee9,178,1,1,0.05,0.9000000000000001,0.075,0.0
ieee9,178,1,2,0.05,0.9000000000000001,0.075,0.0
ieee9,178,1,3,0.05,0.9000000000000001,0.075,0.0
ieee9,178,1,4,0.05,0.9000000000000001,0.075,0.0
ieee9,178,1,5,0.05,0.9000000000000001,0.075,0.0
ieee9,178,1,6,0.05,0.9000000000000001,0.075,0.0
ieee9,178,1,7,0.05,0.9000000000000001,0.075,0.0
ieee9,178,1,8,0.05,0.9000000000000001,0.075,0.0
ieee9,179,1,0,0.075,0.9000000000000001,0.1,0.0
ieee9,179,1,1,0.05,0.9000000000000001,0.075,0.0
ieee9,179,1,2,0.05,0.9000000000000001,0.075,0.0
ieee9,179,1,3,0.05,0.9000000000000001,0.075,0.0
ieee9,179,1,4,0.05,0.9000000000000001,0.075,0.0
ieee9,179,1,5,0.05,0.9000000000000001,0.075,0.0
ieee9,179,1,6,0.05,0.9000000000000001,0.075,0.0
ieee9,179,1,7,0.05,0.9000000000000001,0.075,0.0
ieee9,179,1,8,0.05,0.9000000000000001,0.075,0.0
ieee9,180,1,0,0.1,0.9100000000000001,0.075,0.007500000000000062
ieee9,180,1,1,0.3,0.9150000000000001,0.2,0.0012499999999999734
ieee9,180,1,2,0.3,0.9137500000000001,0.2,0.0012500000000000844
ieee9,180,1,3,0.3,0.9087500000000002,0.15,0.0050000000000000044
ieee9,180,1,4,0.05,0.9337500000000002,0.075,0.0
ieee9,180,1,5,0.3,0.9250000000000002,0.15,0.003750000000000031
ieee9,180,1,6,0.05,0.9262500000000002,0.075,0.0
ieee9,180,1,7,0.15,0.9362500000000002,0.05,0.0012499999999998623
ieee9,180,1,8,0.05,0.9287500000000002,0.075,0.0012499999999999734
ieee9,181,1,0,0.1,0.9000000000000001,0.15,0.0
ieee9,181,1,1,0.3,0.9000000000000001,0.05,0.0024999999999999467
ieee9,181,1,2,0.05,0.9000000000000001,0.075,0.0
ieee9,181,1,3,0.05,0.9000000000000001,0.075,0.0
ieee9,181,1,4,0.05,0.9000000000000001,0.075,0.0
ieee9,181,1,5,0.05,0.9000000000000001,0.075,0.0
ieee9,181,1,6,0.05,0.9000000000000001,0.075,0.0
ieee9,181,1,7,0.05,0.9000000000000001,0.075,0.0
ieee9,181,1,8,0.05,0.9000000000000001,0.075,0.0
ieee9,182,1,0,0.075,0.9000000000000001,0.1,0.0
ieee9,182,1,1,0.05,0.9000000000000001,0.075,0.0
ieee9,182,1,2,0.05,0.9000000000000001,0.075,0.0
ieee9,182,1,3,0.05,0.9000000000000001,0.075,0.0
ieee9,182,1,4,0.05,0.9000000000000001,0.075,0.0
ieee9,182,1,5,0.05,0.9000000000000001,0.075,0.0
ieee9,182,1,6,0.05,0.9000000000000001,0.075,0.0
ieee9,182,1,7,0.05,0.9000000000000001,0.075,0.0
ieee9,182,1,8,0.05,0.9000000000000001,0.075,0.0
ieee9,183,1,0,0.075,0.9000000000000001,0.1,0.0
ieee9,183,1,1,0.05,0.9000000000000001,0.075,0.0
ieee9,183,1,2,0.05,0.9000000000000001,0.075,0.0
ieee9,183,1,3,0.05,0.9000000000000001,0.075,0.0
ieee9,183,1,4,0.05,0.9000000000000001,0.075,0.0
ieee9,183,1,5,0.05,0.9000000000000001,0.075,0.0
ieee9,183,1,6,0.05,0.9000000000000001,0.075,0.0
ieee9,183,1,7,0.05,0.9000000000000001,0.075,0.0
ieee9,183,1,8,0.05,0.9000000000000001,0.075,0.0
ieee9,184,1,0,0.075,0.9000000000000001,0.1,0.0
ieee9,184,1,1,0.05,0.9000000000000001,0.075,0.0
ieee9,184,1,2,0.05,0.9000000000000001,0.075,0.0
ieee9,184,1,3,0.05,0.9000000000000001,0.075,0.0
ieee9,184,1,4,0.05,0.9000000000000001,0.075,0.0
ieee9,184,1,5,0.05,0.9000000000000001,0.075,0.0
ieee9,184,1,6,0.05,0.9000000000000001,0.075,0.0
ieee9,184,1,7,0.05,0.9000000000000001,0.075,0.0
ieee9,184,1,8,0.05,0.9000000000000001,0.075,0.0
ieee9,185,1,0,0.1,0.9125000000000001,0.15,0.0012500000000000844
ieee9,185,1,1,0.05,0.9112500000000001,0.075,0.0
ieee9,185,1,2,0.2,0.9125000000000001,0.3,0.0
ieee9,185,1,3,0.3,0.9000000000000001,0.2,0.015000000000000013
ieee9,185,1,4,0.05,0.9262500000000001,0.075,0.0
ieee9,185,1,5,0.05,0.9137500000000002,0.075,0.0012499999999999734
ieee9,185,1,6,0.05,0.9287500000000002,0.075,0.0012499999999999734
ieee9,185,1,7,0.05,0.9262500000000002,0.075,0.0
ieee9,185,1,8,0.05,0.9175000000000001,0.075,0.0012500000000000844
ieee9,186,1,0,0.075,0.9000000000000001,0.1,0.0
ieee9,186,1,1,0.05,0.9000000000000001,0.075,0.0
ieee9,186,1,2,0.05,0.9000000000000001,0.075,0.0
ieee9,186,1,3,0.05,0.9000000000000001,0.075,0.0
ieee9,186,1,4,0.05,0.9000000000000001,0.075,0.0
ieee9,186,1,5,0.05,0.9000000000000001,0.075,0.0
ieee9,186,1,6,0.05,0.9000000000000001,0.075,0.0
ieee9,186,1,7,0.05,0.9000000000000001,0.075,0.0
ieee9,186,1,8,0.05,0.9000000000000001,0.075,0.0
ieee9,187,1,0,0.2,0.9500000000000001,0.3,0.012500000000000067
ieee9,187,1,1,0.05,0.9625000000000001,0.075,0.0
ieee9,187,1,2,0.3,1.0,0.2,0.006250000000000089
ieee9,187,1,3,0.05,0.9250000000000002,0.075,0.0
ieee9,187,1,4,0.05,0.9312500000000001,0.075,0.0
