T,first_action,first_observation_bin,best_second_action,second_action_distribution,n,action_history,observation_branch,best_next_action,branch_value,bin_prob
3,,,,,,"[37, 1]",0,0,0.9600000000000003,0.3330078125
3,,,,,,"[37, 1]",1,0,0.9600000000000003,0.3330078125
3,,,,,,"[37, 1]",2,0,0.9600000000000003,0.333984375
3,,,,,,"[37, 2]",0,0,0.9600000000000003,0.3330078125
3,,,,,,"[37, 2]",1,0,0.9600000000000003,0.3330078125
3,,,,,,"[37, 2]",2,0,0.9600000000000003,0.333984375
3,,,,,,"[37, 3]",0,0,0.9600000000000003,0.3330078125
3,,,,,,"[37, 3]",1,0,0.9600000000000003,0.3330078125
3,,,,,,"[37, 3]",2,0,0.9600000000000003,0.333984375
3,,,,,,"[37, 4]",0,0,0.9600000000000003,0.3330078125
3,,,,,,"[37, 4]",1,0,0.9600000000000003,0.3330078125
3,,,,,,"[37, 4]",2,0,0.9600000000000003,0.333984375
3,,,,,,"[37, 5]",0,0,0.9600000000000003,0.3330078125
3,,,,,,"[37, 5]",1,0,0.9600000000000003,0.3330078125
3,,,,,,"[37, 5]",2,0,0.9600000000000003,0.333984375
3,,,,,,"[37, 6]",0,0,0.9600000000000003,0.3330078125
3,,,,,,"[37, 6]",1,0,0.9600000000000003,0.3330078125
3,,,,,,"[37, 6]",2,1,0.9600000000000003,0.333984375
3,,,,,,"[37, 7]",0,0,0.9600000000000003,0.3330078125
3,,,,,,"[37, 7]",1,0,0.9600000000000003,0.3330078125
3,,,,,,"[37, 7]",2,1,0.9600000000000003,0.333984375
3,,,,,,[37],3,0,0.9600000000000004,0.19970703125
3,,,,,,"[37, 0]",0,1,0.9600000000000003,0.3330078125
3,,,,,,"[37, 0]",1,1,0.9600000000000003,0.3330078125
3,,,,,,"[37, 0]",2,1,0.9600000000000003,0.333984375
3,,,,,,"[37, 1]",0,0,0.9600000000000003,0.3330078125
3,,,,,,"[37, 1]",1,0,0.9600000000000003,0.3330078125
3,,,,,,"[37, 1]",2,0,0.9600000000000003,0.333984375
3,,,,,,"[37, 2]",0,0,0.9600000000000003,0.3330078125
3,,,,,,"[37, 2]",1,0,0.9600000000000003,0.3330078125
3,,,,,,"[37, 2]",2,0,0.9600000000000003,0.333984375
3,,,,,,"[37, 3]",0,0,0.9600000000000003,0.3330078125
3,,,,,,"[37, 3]",1,0,0.9600000000000003,0.3330078125
3,,,,,,"[37, 3]",2,0,0.9600000000000003,0.333984375
3,,,,,,"[37, 4]",0,0,0.9600000000000003,0.3330078125
3,,,,,,"[37, 4]",1,0,0.9600000000000003,0.3330078125
3,,,,,,"[37, 4]",2,0,0.9600000000000003,0.333984375
3,,,,,,"[37, 5]",0,0,0.9600000000000003,0.3330078125
3,,,,,,"[37, 5]",1,0,0.9600000000000003,0.3330078125
3,,,,,,"[37, 5]",2,0,0.9600000000000003,0.333984375
3,,,,,,"[37, 6]",0,0,0.9600000000000003,0.3330078125
3,,,,,,"[37, 6]",1,0,0.9600000000000003,0.3330078125
3,,,,,,"[37, 6]",2,0,0.9600000000000003,0.333984375
3,,,,,,"[37, 7]",0,0,0.9600000000000003,0.3330078125
3,,,,,,"[37, 7]",1,0,0.9600000000000003,0.3330078125
3,,,,,,"[37, 7]",2,0,0.9600000000000003,0.333984375
3,,,,,,[37],4,0,0.9600000000000004,0.2001953125
